outcome,model,term,estimate,std.error,statistic,p.value
c_stunting,m1c,factor(sdist)152,0.27351647129766593,0.15144742163988262,1.8060160307518718,0.07093804931045557
c_stunting,m1c,factor(sdist)153,0.24108394199098165,0.15140122115936275,1.592351370384392,0.11132913695233189
c_stunting,m1c,factor(sdist)154,0.2610420202968582,0.14997267133170267,1.7405972566795016,0.0817769322883114
c_stunting,m1c,factor(sdist)155,0.236845488053865,0.15471729052145006,1.530827532304986,0.12583540212522387
c_stunting,m1c,factor(sdist)156,0.08689078562201444,0.16739901752753705,0.5190638924014052,0.6037246766611466
c_stunting,m1c,factor(sdist)157,0.0105131892093891,0.17511230326018515,0.06003683929488613,0.9521271807787643
c_stunting,m1c,factor(sdist)159,0.29115029374313106,0.149478335054517,1.9477758675659866,0.05146244114389413
c_stunting,m1c,factor(sdist)160,0.2549666009098749,0.15021928306992235,1.6972960840932516,0.08966369577207309
c_stunting,m1c,factor(sdist)161,0.24523007673538094,0.15736210073763618,1.5583808018948837,0.11916639363923204
c_stunting,m1c,factor(sdist)162,0.19978456858731644,0.15063872117422916,1.3262497651997793,0.18477936711725518
c_stunting,m1c,factor(sdist)163,0.2724359838192507,0.15920836199113814,1.7111914249479878,0.08706870172351487
c_stunting,m1c,factor(sdist)164,0.12698038007447532,0.1661155729932239,0.7644098490371822,0.4446363722482728
c_stunting,m1c,factor(sdist)165,0.30410927668255294,0.15622363966417377,1.9466277788450046,0.05160004407094257
c_stunting,m1c,factor(sdist)166,0.2368145489546927,0.16819530160248972,1.4079736276722918,0.15916185465510677
c_stunting,m1c,factor(sdist)167,0.33459160087217055,0.15572968274630017,2.148540952319636,0.03168849959969282
c_stunting,m1c,factor(sdist)168,0.4309065056454276,0.15833902971599817,2.721416863664726,0.006508588702029509
c_stunting,m1c,factor(sdist)169,0.24118203588949413,0.15413655448607427,1.5647296430989324,0.11766970171615332
c_stunting,m1c,factor(sdist)170,0.4397696604899086,0.15626148841465431,2.81431890193532,0.004895127724699547
c_stunting,m1c,factor(sdist)171,0.3478146874968829,0.156675442168347,2.2199694009681346,0.026437354306884295
c_stunting,m1c,factor(sdist)172,0.37467866513284764,0.1526816826663334,2.453985694876449,0.014140771900137128
c_stunting,m1c,factor(sdist)173,0.06953881135411367,0.15890453172777588,0.4376137709731444,0.6616732720404837
c_stunting,m1c,factor(sdist)174,0.13584443900020793,0.15783244878470476,0.8606876472246203,0.3894253496299924
c_stunting,m1c,factor(sdist)175,0.20436883291188693,0.16104545619355837,1.2690133440726126,0.20445813477632924
c_stunting,m1c,factor(sdist)176,0.0806578363328612,0.1526963241233459,0.5282238246135312,0.5973526586304062
c_stunting,m1c,factor(sdist)177,-0.0011977748504309344,0.17141573482850755,-0.0069875431892483224,0.9944248955584094
c_stunting,m1c,factor(sdist)178,0.03424281038431449,0.16163349248655925,0.21185467106801503,0.8322236061617423
c_stunting,m1c,factor(sdist)180,0.31539859205195553,0.1511410457024461,2.08678318047955,0.036926411065234394
c_stunting,m1c,factor(sdist)181,0.29782405216752295,0.15058293186075325,1.9778075010714111,0.047970684843383044
c_stunting,m1c,factor(sdist)182,0.12174282125939032,0.15541539826318354,0.7833382188631566,0.43344223686826344
c_stunting,m1c,factor(sdist)183,0.22461731913341673,0.15624576819579697,1.4375897774840276,0.15057360938274345
c_stunting,m1c,factor(sdist)184,0.08696772580277802,0.16031447634476884,0.5424820501908206,0.5874954045061365
c_stunting,m1c,factor(sdist)185,0.08118866148206946,0.15642042670391196,0.5190412990993266,0.6037404311802369
c_stunting,m1c,factor(sdist)186,0.22608975490695968,0.15144383625541016,1.492895059298809,0.13548797570085666
c_stunting,m1c,factor(sdist)187,0.19306706226253334,0.15812725669890612,1.2209600437839565,0.2221224247004841
c_stunting,m1c,factor(sdist)188,-0.02932670682326399,0.16994353100590062,-0.17256736193298075,0.8629940895152235
c_stunting,m1c,factor(sdist)189,0.007549435840488774,0.16582503865381618,0.04552651337684484,0.9636883140652558
c_stunting,m1c,factor(sdist)190,0.1601217838689441,0.169358696895765,0.9454594703659894,0.3444412367289026
c_stunting,m1c,factor(sdist)191,0.04878565479589184,0.157516826812075,0.30971709996478936,0.7567808676180396
c_stunting,m1c,factor(sdist)192,-0.14393020802138037,0.18274266615074747,-0.7876114048957235,0.4309378386719652
c_stunting,m1c,factor(sdist)193,0.2723899833338511,0.16999161685235253,1.602373036844737,0.10909648733140549
c_stunting,m1c,factor(sdist)194,0.2284752254498693,0.16529367020631028,1.3822382016486134,0.16692139101070122
c_stunting,m1c,factor(sdist)195,0.16602846815808942,0.18061615581233978,0.9192337607417191,0.3579897033031849
c_stunting,m1c,factor(sdist)196,0.1971876878289927,0.16539801489414974,1.1922010548626445,0.23320332918396444
c_stunting,m1c,factor(sdist)197,0.2012112650164208,0.16032260501480924,1.2550398928325461,0.20948595534216846
c_stunting,m1c,factor(sdist)198,0.23984828610629927,0.15546645830504638,1.5427654860168245,0.12291107329479484
c_stunting,m1c,factor(sdist)199,0.21074844947348303,0.15954300803036017,1.3209507083718688,0.18654014039113406
c_stunting,m1c,factor(sdist)200,0.11954345699923229,0.15514570991642726,0.7705237680347531,0.4410027155450408
c_stunting,m1c,factor(sdist)201,0.36487803372812616,0.15212398467639088,2.398556904122128,0.016473272143308765
c_stunting,m1c,factor(sdist)202,0.26552323149900797,0.14784295389954116,1.7959816446810863,0.07251973867184805
c_stunting,m1c,factor(sdist)245,-0.14020147840326141,0.21220516947079163,-0.6606883270228676,0.5088234597465576
c_stunting,m1c,factor(sdist)246,-0.3330265087653246,0.21913072527537006,-1.5197618149934369,0.1285942160450089
c_stunting,m1c,factor(sdist)247,0.04411465039562153,0.16948785406131936,0.26028207531414727,0.794650158832212
c_stunting,m1c,factor(sdist)248,-0.002316371377815263,0.16087700594331092,-0.0143983993500693,0.98851234868587
c_stunting,m1c,factor(sdist)249,0.10863797310416715,0.1770909947086745,0.6134584837748709,0.539583538405097
c_stunting,m1c,factor(sdist)252,-0.073926244366547,0.18512773542152833,-0.3993256018511756,0.6896596079608664
c_stunting,m1c,factor(sdist)253,-0.04620455288115082,0.1970428433761063,-0.23448988092887849,0.814608236286046
c_stunting,m1c,factor(sdist)255,-0.023699936617177394,0.18922417680203862,-0.12524793088132521,0.9003291334212014
c_stunting,m1c,factor(sdist)257,-0.5454442036921755,0.2440265642711953,-2.235183719941261,0.02542154237205572
c_stunting,m1c,factor(sdist)258,-0.8361021754783852,0.24959536975220212,-3.349830472850783,8.108203590942203e-4
c_stunting,m1c,factor(sdist)260,-0.30443703553455376,0.21932318937653622,-1.3880749974499653,0.16513706426922406
c_stunting,m1c,factor(sdist)346,0.2891395142339967,0.14978472801837456,1.9303671212630373,0.05358223928905176
c_stunting,m1c,factor(sdist)347,0.1186006110584008,0.15248493768844654,0.7777857462926775,0.4367089321092824
c_stunting,m1c,factor(sdist)348,0.12486018586226323,0.16473801579440336,0.7579318304895177,0.4485049943080054
c_stunting,m1c,factor(sdist)349,-0.12016001626265536,0.17136232028411905,-0.701204419171203,0.4831875118882446
